Tree,Latitude,Longitude,Year
California live oak,33.640274,-117.553055,2018
California live oak,33.640274,-117.553055,2018
California live oak,33.640274,-117.553055,2018
California live oak,33.640274,-117.553055,2018
California live oak,33.640274,-117.553055,2018
California live oak,33.640274,-117.553055,2018
California live oak,33.640274,-117.553055,2018
California live oak,33.640274,-117.553055,2018
California live oak,33.628738,-117.555573,2018
California live oak,33.628738,-117.555573,2018
California live oak,33.628738,-117.555573,2018
California live oak,33.628738,-117.555573,2018
California live oak,33.628738,-117.555573,2018
California live oak,33.628738,-117.555573,2018
California live oak,33.628738,-117.555573,2018
California live oak,33.628738,-117.555573,2018
California live oak,33.628738,-117.555573,2018
California live oak,33.628738,-117.555573,2018
California live oak,33.628738,-117.555573,2018
California live oak,33.628738,-117.555573,2018
California live oak,33.628738,-117.555573,2018
California live oak,33.628738,-117.555573,2018
California live oak,33.628738,-117.555573,2018
California live oak,33.628738,-117.555573,2018
California live oak,33.628738,-117.555573,2018
California live oak,33.627308,-117.555656,2018
California live oak,33.627308,-117.555656,2018
California live oak,33.627308,-117.555656,2018
California live oak,33.627308,-117.555656,2018
California live oak,33.627308,-117.555656,2018
California live oak,33.627308,-117.555656,2018
California live oak,33.627308,-117.555656,2018
California live oak,33.627308,-117.555656,2018
California live oak,33.627308,-117.555656,2018
California live oak,33.627308,-117.555656,2018
California live oak,37.360123,-122.128151,2018
California live oak,37.360123,-122.128151,2018
California live oak,37.360123,-122.128151,2018
California live oak,37.360123,-122.128151,2018
California live oak,37.360123,-122.128151,2018
California live oak,37.360123,-122.128151,2018
California live oak,37.360123,-122.128151,2018
blue oak,38.368973,-122.507515,2018
blue oak,38.368973,-122.507515,2018
blue oak,38.574471,-122.691551,2018
California black oak,38.574471,-122.691551,2018
California black oak,38.574471,-122.691551,2018
California black oak,38.574471,-122.691551,2018
California black oak,38.574471,-122.691551,2018
blue oak,38.574471,-122.691551,2018
blue oak,38.574471,-122.691551,2018
blue oak,38.574471,-122.691551,2018
Oregon white oak,38.574471,-122.691551,2018
Oregon white oak,38.574471,-122.691551,2018
Oregon white oak,38.574471,-122.691551,2018
Oregon white oak,38.574471,-122.691551,2018
Oregon white oak,38.574471,-122.691551,2018
Oregon white oak,38.574471,-122.691551,2018
Oregon white oak,38.574471,-122.691551,2018
Oregon white oak,38.574471,-122.691551,2018
Oregon white oak,38.574471,-122.691551,2018
California live oak,38.574471,-122.691551,2018
California live oak,38.574471,-122.691551,2018
California live oak,38.574471,-122.691551,2018
California live oak,38.574471,-122.691551,2018
blue oak,38.574471,-122.691551,2018
blue oak,38.574471,-122.691551,2018
blue oak,38.574471,-122.691551,2018
California live oak,38.574471,-122.691551,2018
California live oak,38.574471,-122.691551,2018
California live oak,38.574471,-122.691551,2018
California live oak,38.574471,-122.691551,2018
California live oak,38.574471,-122.691551,2018
California live oak,37.360123,-122.128151,2018
California live oak,37.360123,-122.128151,2018
California live oak,37.360123,-122.128151,2018
California live oak,37.360123,-122.128151,2018
California live oak,37.360123,-122.128151,2018
California live oak,37.360123,-122.128151,2018
California live oak,37.360123,-122.128151,2018
California live oak,37.360123,-122.128151,2018
California live oak,37.360123,-122.128151,2018
California live oak,37.360123,-122.128151,2018
blue oak,37.360928,-122.130836,2018
blue oak,37.360928,-122.130836,2018
blue oak,39.231892,-123.1492,2018
blue oak,39.231892,-123.1492,2018
blue oak,39.231892,-123.1492,2018
California live oak,37.815536,-122.176064,2018
California live oak,37.815536,-122.176064,2018
California live oak,37.815536,-122.176064,2018
California live oak,37.813675,-122.175865,2018
California live oak,37.813675,-122.175865,2018
California live oak,37.813675,-122.175865,2018
California live oak,37.814865,-122.17572,2018
California live oak,37.814865,-122.17572,2018
blue oak,39.231892,-123.1492,2018
blue oak,39.231892,-123.1492,2018
blue oak,39.018124,-123.091805,2018
blue oak,39.018124,-123.091805,2018
blue oak,39.018124,-123.091805,2018
blue oak,39.018124,-123.091805,2018
blue oak,39.018124,-123.091805,2018
blue oak,39.018124,-123.091805,2018
blue oak,39.018124,-123.091805,2018
blue oak,39.018124,-123.091805,2018
Oregon white oak,39.00066,-123.082359,2018
Oregon white oak,39.00066,-123.082359,2018
California live oak,33.628738,-117.555573,2018
California live oak,33.628738,-117.555573,2018
California live oak,33.628738,-117.555573,2018
California live oak,33.628738,-117.555573,2018
California live oak,33.628738,-117.555573,2018
California live oak,33.628738,-117.555573,2018
California live oak,33.628738,-117.555573,2018
California live oak,33.628738,-117.555573,2018
California live oak,33.628738,-117.555573,2018
California live oak,33.628738,-117.555573,2018
California live oak,33.628738,-117.555573,2018
California live oak,33.628738,-117.555573,2018
blue oak,38.244446,-122.123367,2018
blue oak,38.244446,-122.123367,2018
California live oak,32.652161,-116.707527,2018
California live oak,34.421158,-119.866592,2018
California live oak,34.421158,-119.866592,2018
California live oak,34.421158,-119.866592,2018
California live oak,34.421158,-119.866592,2018
California live oak,34.421158,-119.866592,2018
California live oak,34.421158,-119.866592,2018
Oregon white oak,40.234482,-123.824348,2018
California live oak,34.316658,-118.005775,2018
live oak,36.778259,-119.417931,2018
willow oak,36.778259,-119.417931,2018
willow oak,36.778259,-119.417931,2018
California live oak,34.213463,-118.147858,2018
California live oak,34.202641,-118.148621,2018
California live oak,34.205017,-118.125145,2018
California live oak,34.20517,-118.165398,2018
bur oak,34.220718,-118.18483,2018
bur oak,34.220718,-118.18483,2018
bur oak,34.220718,-118.18483,2018
California live oak,34.204029,-118.130577,2018
California live oak,34.204029,-118.130577,2018
California live oak,34.204029,-118.130577,2018
California live oak,34.205227,-118.126022,2018
California live oak,34.205227,-118.126022,2018
California live oak,34.205227,-118.126022,2018
live oak,34.205227,-118.126022,2018
live oak,34.205227,-118.126022,2018
live oak,34.205227,-118.126022,2018
California live oak,34.205227,-118.126022,2018
California live oak,34.205227,-118.126022,2018
California live oak,34.205227,-118.126022,2018
California live oak,34.204147,-118.128174,2018
California live oak,34.204147,-118.128174,2018
California live oak,34.204147,-118.128174,2018
California live oak,34.21582,-118.148277,2018
California live oak,34.21582,-118.148277,2018
California live oak,34.209904,-118.146706,2018
California live oak,34.209904,-118.146706,2018
California black oak,38.574471,-122.691551,2018
California black oak,38.574471,-122.691551,2018
California live oak,38.574471,-122.691551,2018
California live oak,38.574471,-122.691551,2018
California live oak,38.574471,-122.691551,2018
blue oak,38.574471,-122.691551,2018
California black oak,38.574471,-122.691551,2018
California black oak,38.574471,-122.691551,2018
California black oak,38.574471,-122.691551,2018
California black oak,38.574471,-122.691551,2018
California black oak,38.574471,-122.691551,2018
California black oak,38.574471,-122.691551,2018
California black oak,38.574471,-122.691551,2018
California live oak,34.177193,-117.989731,2018
California live oak,34.177193,-117.989731,2018
California live oak,34.177193,-117.989731,2018
California live oak,34.177193,-117.989731,2018
California live oak,34.204147,-118.128174,2018
California live oak,34.204147,-118.128174,2018
California live oak,37.78717,-122.216644,2018
California live oak,37.78717,-122.216644,2018
California live oak,37.78717,-122.216644,2018
California live oak,37.78717,-122.216644,2018
California live oak,37.78717,-122.216644,2018
California live oak,34.219078,-118.14183,2018
California live oak,34.219162,-118.119911,2018
California live oak,34.219162,-118.119911,2018
Engelmann oak,34.11282,-118.175339,2018
willow oak,34.137619,-118.036804,2018
willow oak,34.137619,-118.036804,2018
California live oak,34.176052,-118.098404,2018
live oak,34.180023,-118.097,2018
California live oak,34.209827,-118.157204,2018
California live oak,34.209827,-118.157204,2018
California live oak,33.710606,-117.619072,2018
California live oak,33.710606,-117.619072,2018
California live oak,33.710606,-117.619072,2018
California live oak,33.710606,-117.619072,2018
California live oak,33.710606,-117.619072,2018
California live oak,33.710606,-117.619072,2018
valley oak,37.835449,-122.250816,2018
California live oak,35.548859,-121.07814,2018
California live oak,35.548859,-121.07814,2018
California live oak,35.548859,-121.07814,2018
California live oak,34.21582,-118.148277,2018
California live oak,34.21582,-118.148277,2018
California live oak,34.21582,-118.148277,2018
California live oak,37.801937,-122.14447,2018
California live oak,37.801937,-122.14447,2018
California live oak,37.801937,-122.14447,2018
California live oak,34.21648,-118.144623,2018
California live oak,34.21582,-118.148277,2018
California live oak,34.316658,-118.005775,2018
California live oak,34.316658,-118.005775,2018
California live oak,34.316658,-118.005775,2018
California live oak,34.219162,-118.119911,2018
California live oak,34.219162,-118.119911,2018
California live oak,34.061764,-118.083939,2018
California live oak,34.061764,-118.083939,2018
California live oak,34.176052,-118.098404,2018
California live oak,34.176052,-118.098404,2018
California live oak,34.176052,-118.098404,2018
California live oak,34.170837,-118.022568,2018
California live oak,34.170837,-118.022568,2018
California live oak,34.170837,-118.022568,2018
California live oak,34.210396,-118.12397,2018
California live oak,34.210396,-118.12397,2018
California live oak,34.213463,-118.147858,2018
California live oak,34.213463,-118.147858,2018
California live oak,34.213463,-118.147858,2018
California live oak,34.076271,-118.118507,2018
California live oak,34.076271,-118.118507,2018
California live oak,34.21582,-118.148277,2018
California live oak,34.21582,-118.148277,2018
California black oak,34.227673,-116.860802,2018
California black oak,34.227673,-116.860802,2018
California black oak,34.227673,-116.860802,2018
California black oak,34.227673,-116.860802,2018
California black oak,34.227673,-116.860802,2018
California black oak,34.227673,-116.860802,2018
California live oak,34.210396,-118.12397,2018
California live oak,34.210396,-118.12397,2018
California live oak,34.210396,-118.12397,2018
California live oak,34.140171,-118.166519,2018
California live oak,34.140171,-118.166519,2018
California live oak,34.140171,-118.166519,2018
California live oak,34.187195,-118.150429,2018
California live oak,34.187195,-118.150429,2018
willow oak,34.210396,-118.12397,2018
California live oak,34.140171,-118.166519,2018
California live oak,34.140171,-118.166519,2018
California live oak,34.140171,-118.166519,2018
California live oak,34.140285,-118.167297,2018
California live oak,34.118526,-118.167007,2018
California live oak,34.14061,-118.167854,2018
California live oak,34.14061,-118.167854,2018
California live oak,34.14061,-118.167854,2018
California live oak,34.141212,-118.168655,2018
California live oak,34.141212,-118.168655,2018
California live oak,34.146706,-118.164566,2018
California live oak,34.143009,-118.169189,2018
California live oak,34.143009,-118.169189,2018
California live oak,34.143009,-118.169189,2018
California live oak,34.146896,-118.165962,2018
California live oak,34.146896,-118.165962,2018
California live oak,34.14061,-118.167854,2018
California live oak,34.14061,-118.167854,2018
California live oak,34.14061,-118.167854,2018
Oregon white oak,38.574471,-122.691551,2018
Oregon white oak,38.574471,-122.691551,2018
Oregon white oak,38.574471,-122.691551,2018
California live oak,34.213463,-118.147858,2018
California live oak,34.267513,-118.145615,2018
California live oak,34.21701,-118.1455,2018
California live oak,34.267513,-118.145615,2018
California live oak,33.710606,-117.619072,2018
valley oak,34.119007,-118.760071,2018
California live oak,34.11578,-118.757507,2019
California live oak,34.11578,-118.757507,2019
California live oak,34.11578,-118.757507,2019
valley oak,34.119007,-118.760071,2019
valley oak,34.156467,-118.73069,2019
valley oak,34.156467,-118.73069,2019
valley oak,34.156467,-118.73069,2019
valley oak,34.156467,-118.73069,2019
valley oak,34.156467,-118.73069,2019
valley oak,34.156467,-118.73069,2019
valley oak,34.156467,-118.73069,2019
valley oak,34.156467,-118.73069,2019
valley oak,34.156467,-118.73069,2019
valley oak,34.156467,-118.73069,2019
valley oak,34.156467,-118.73069,2019
valley oak,34.159077,-118.726082,2019
valley oak,34.159077,-118.726082,2019
valley oak,34.159077,-118.726082,2019
valley oak,34.159077,-118.726082,2019
valley oak,34.159077,-118.726082,2019
valley oak,34.159077,-118.726082,2019
valley oak,34.159077,-118.726082,2019
valley oak,34.159077,-118.726082,2019
valley oak,34.159077,-118.726082,2019
valley oak,34.160709,-118.726067,2019
valley oak,34.160709,-118.726067,2019
valley oak,34.160709,-118.726067,2019
valley oak,34.160709,-118.726067,2019
valley oak,34.160709,-118.726067,2019
valley oak,34.160259,-118.723999,2019
valley oak,34.160259,-118.723999,2019
valley oak,34.160259,-118.723999,2019
valley oak,34.160259,-118.723999,2019
valley oak,34.160259,-118.723999,2019
valley oak,34.160259,-118.723999,2019
valley oak,34.16449,-118.723801,2019
valley oak,34.16449,-118.723801,2019
valley oak,34.16449,-118.723801,2019
valley oak,34.16449,-118.723801,2019
valley oak,34.16449,-118.723801,2019
valley oak,34.16449,-118.723801,2019
valley oak,34.166229,-118.723579,2019
valley oak,34.173702,-118.724167,2019
valley oak,34.173702,-118.724167,2019
valley oak,34.173702,-118.724167,2019
valley oak,34.173702,-118.724167,2019
valley oak,34.173702,-118.724167,2019
California live oak,34.173702,-118.724167,2019
valley oak,34.11578,-118.757507,2019
valley oak,34.11578,-118.757507,2019
valley oak,34.11578,-118.757507,2019
valley oak,34.11578,-118.757507,2019
California live oak,34.11578,-118.757507,2019
California live oak,34.11578,-118.757507,2019
valley oak,34.11578,-118.757507,2019
valley oak,34.11578,-118.757507,2019
valley oak,34.11578,-118.757507,2019
valley oak,34.11578,-118.757507,2019
valley oak,34.11578,-118.757507,2019
valley oak,34.11578,-118.757507,2019
valley oak,34.11578,-118.757507,2019
valley oak,34.11578,-118.757507,2019
valley oak,34.11578,-118.757507,2019
California live oak,37.930042,-122.735527,2019
California live oak,37.930042,-122.735527,2019
California live oak,37.930042,-122.735527,2019
California live oak,37.930042,-122.735527,2019
California live oak,35.330288,-120.728859,2019
California live oak,35.330288,-120.728859,2019
California live oak,35.330288,-120.728859,2019
California live oak,34.675453,-120.040688,2019
California live oak,34.675453,-120.040688,2019
California live oak,34.675453,-120.040688,2019
California live oak,34.675453,-120.040688,2019
California live oak,34.675453,-120.040688,2019
California live oak,34.675453,-120.040688,2019
California live oak,34.675453,-120.040688,2019
California live oak,34.675453,-120.040688,2019
California live oak,34.675453,-120.040688,2019
California live oak,34.675453,-120.040688,2019
California live oak,34.681217,-120.037399,2019
California live oak,34.675453,-120.040688,2019
California live oak,34.675453,-120.040688,2019
California live oak,34.675453,-120.040688,2019
California live oak,34.675453,-120.040688,2019
California live oak,34.675453,-120.040688,2019
valley oak,34.675453,-120.040688,2019
valley oak,34.675453,-120.040688,2019
valley oak,34.675453,-120.040688,2019
valley oak,34.675453,-120.040688,2019
valley oak,34.675453,-120.040688,2019
valley oak,34.675453,-120.040688,2019
valley oak,34.675453,-120.040688,2019
valley oak,34.675453,-120.040688,2019
valley oak,34.675453,-120.040688,2019
valley oak,34.675453,-120.040688,2019
valley oak,34.675453,-120.040688,2019
valley oak,34.675453,-120.040688,2019
valley oak,34.675453,-120.040688,2019
valley oak,34.675453,-120.040688,2019
valley oak,34.675453,-120.040688,2019
valley oak,34.675453,-120.040688,2019
valley oak,34.675453,-120.040688,2019
valley oak,34.675453,-120.040688,2019
valley oak,34.675453,-120.040688,2019
valley oak,34.675453,-120.040688,2019
valley oak,34.675453,-120.040688,2019
valley oak,34.675453,-120.040688,2019
valley oak,34.675453,-120.040688,2019
valley oak,34.675453,-120.040688,2019
California live oak,34.675453,-120.040688,2019
California live oak,34.675453,-120.040688,2019
California live oak,34.675453,-120.040688,2019
California live oak,34.675453,-120.040688,2019
California live oak,34.675453,-120.040688,2019
California live oak,34.675453,-120.040688,2019
California live oak,37.79121,-122.142197,2019
California live oak,37.79121,-122.142197,2019
California live oak,37.79121,-122.142197,2019
California live oak,37.360928,-122.130836,2019
California live oak,37.360928,-122.130836,2019
blue oak,37.360928,-122.130836,2019
blue oak,37.360928,-122.130836,2019
valley oak,37.360928,-122.130836,2019
California black oak,39.289673,-123.373718,2019
California live oak,37.531857,-122.073212,2019
California live oak,37.531857,-122.073212,2019
California live oak,37.531857,-122.073212,2019
California live oak,37.531857,-122.073212,2019
California live oak,37.531857,-122.073212,2019
California live oak,37.531857,-122.073212,2019
valley oak,37.978359,-122.126457,2019
valley oak,37.978359,-122.126457,2019
valley oak,37.978359,-122.126457,2019
valley oak,37.978359,-122.126457,2019
valley oak,37.978359,-122.126457,2019
valley oak,37.978359,-122.126457,2019
valley oak,37.978359,-122.126457,2019
valley oak,37.978359,-122.126457,2019
valley oak,37.978359,-122.126457,2019
California live oak,33.640274,-117.553055,2019
California live oak,33.640274,-117.553055,2019
California live oak,33.640274,-117.553055,2019
California live oak,33.640274,-117.553055,2019
California live oak,33.640274,-117.553055,2019
California live oak,33.640274,-117.553055,2019
California live oak,33.640274,-117.553055,2019
California live oak,33.640274,-117.553055,2019
California live oak,33.640274,-117.553055,2019
California live oak,33.628738,-117.555573,2019
California live oak,33.628738,-117.555573,2019
California live oak,33.628738,-117.555573,2019
California live oak,33.628738,-117.555573,2019
California live oak,33.628738,-117.555573,2019
California live oak,33.628738,-117.555573,2019
California live oak,33.628738,-117.555573,2019
California live oak,33.628738,-117.555573,2019
California live oak,33.628738,-117.555573,2019
California live oak,33.628738,-117.555573,2019
California live oak,33.628738,-117.555573,2019
California live oak,33.628738,-117.555573,2019
California live oak,33.628738,-117.555573,2019
California live oak,33.628738,-117.555573,2019
California live oak,33.627308,-117.555656,2019
California live oak,33.627308,-117.555656,2019
California live oak,33.627308,-117.555656,2019
California live oak,33.627308,-117.555656,2019
California live oak,37.360123,-122.128151,2019
California live oak,37.360123,-122.128151,2019
California live oak,37.360123,-122.128151,2019
California live oak,37.360123,-122.128151,2019
California live oak,37.360123,-122.128151,2019
California live oak,37.360123,-122.128151,2019
California live oak,37.360123,-122.128151,2019
blue oak,38.574471,-122.691551,2019
blue oak,38.574471,-122.691551,2019
California black oak,38.574471,-122.691551,2019
California black oak,38.574471,-122.691551,2019
California black oak,38.574471,-122.691551,2019
California black oak,38.574471,-122.691551,2019
California black oak,38.574471,-122.691551,2019
blue oak,38.574471,-122.691551,2019
blue oak,38.574471,-122.691551,2019
blue oak,38.574471,-122.691551,2019
Oregon white oak,38.574471,-122.691551,2019
Oregon white oak,38.574471,-122.691551,2019
Oregon white oak,38.574471,-122.691551,2019
Oregon white oak,38.574471,-122.691551,2019
Oregon white oak,38.574471,-122.691551,2019
Oregon white oak,38.574471,-122.691551,2019
Oregon white oak,38.574471,-122.691551,2019
California live oak,38.574471,-122.691551,2019
California live oak,38.574471,-122.691551,2019
California live oak,38.574471,-122.691551,2019
blue oak,38.574471,-122.691551,2019
blue oak,38.574471,-122.691551,2019
blue oak,38.574471,-122.691551,2019
California live oak,38.574471,-122.691551,2019
California live oak,38.574471,-122.691551,2019
California live oak,38.574471,-122.691551,2019
California live oak,38.574471,-122.691551,2019
California live oak,37.360123,-122.128151,2019
California live oak,37.360123,-122.128151,2019
California live oak,37.360123,-122.128151,2019
California live oak,37.360123,-122.128151,2019
California live oak,37.360123,-122.128151,2019
California live oak,37.360123,-122.128151,2019
blue oak,37.360928,-122.130836,2019
blue oak,37.360928,-122.130836,2019
blue oak,37.360928,-122.130836,2019
blue oak,37.360928,-122.130836,2019
blue oak,39.231892,-123.1492,2019
blue oak,39.231892,-123.1492,2019
blue oak,39.231892,-123.1492,2019
California live oak,37.815536,-122.176064,2019
California live oak,37.813755,-122.175591,2019
California live oak,37.813755,-122.175591,2019
California live oak,37.813675,-122.175865,2019
California live oak,37.813675,-122.175865,2019
California live oak,37.813675,-122.175865,2019
California live oak,37.813675,-122.175865,2019
California live oak,37.813675,-122.175865,2019
California live oak,37.813675,-122.175865,2019
California live oak,37.813675,-122.175865,2019
California live oak,37.813675,-122.175865,2019
California live oak,37.835827,-122.25074,2019
California live oak,37.835827,-122.25074,2019
California live oak,37.835827,-122.25074,2019
Oregon white oak,39.00066,-123.082359,2019
Oregon white oak,39.00066,-123.082359,2019
California live oak,33.628738,-117.555573,2019
California live oak,33.628738,-117.555573,2019
California live oak,33.628738,-117.555573,2019
California live oak,33.628738,-117.555573,2019
California live oak,33.628738,-117.555573,2019
California live oak,33.628738,-117.555573,2019
California live oak,33.628738,-117.555573,2019
valley oak,37.868465,-122.076752,2019
California live oak,34.421158,-119.866592,2019
California live oak,34.421158,-119.866592,2019
California live oak,34.421158,-119.866592,2019
California live oak,34.421158,-119.866592,2019
California live oak,34.421158,-119.866592,2019
California live oak,34.421158,-119.866592,2019
California live oak,34.421158,-119.866592,2019
California live oak,34.421158,-119.866592,2019
California live oak,34.421158,-119.866592,2019
California live oak,34.421158,-119.866592,2019
California live oak,34.421158,-119.866592,2019
California live oak,34.421158,-119.866592,2019
California live oak,34.421158,-119.866592,2019
California black oak,38.574471,-122.691551,2019
California black oak,38.574471,-122.691551,2019
California black oak,38.574471,-122.691551,2019
California live oak,38.574471,-122.691551,2019
California live oak,38.574471,-122.691551,2019
California live oak,38.574471,-122.691551,2019
blue oak,38.574471,-122.691551,2019
California black oak,38.574471,-122.691551,2019
California black oak,38.574471,-122.691551,2019
California black oak,38.574471,-122.691551,2019
California black oak,38.574471,-122.691551,2019
California black oak,38.574471,-122.691551,2019
California black oak,38.574471,-122.691551,2019
California live oak,33.710606,-117.619072,2019
California live oak,33.710606,-117.619072,2019
California live oak,33.710606,-117.619072,2019
California live oak,33.710606,-117.619072,2019
California live oak,33.710606,-117.619072,2019
California live oak,33.710606,-117.619072,2019
California live oak,33.710606,-117.619072,2019
California live oak,33.710606,-117.619072,2019
California live oak,33.710606,-117.619072,2019
California live oak,33.710606,-117.619072,2019
California live oak,33.710606,-117.619072,2019
California black oak,34.227673,-116.860802,2019
California black oak,34.227673,-116.860802,2019
California black oak,34.227673,-116.860802,2019
California live oak,37.687313,-122.119598,2019
Oregon white oak,38.574471,-122.691551,2019
California live oak,37.788052,-122.468971,2019
California live oak,37.788052,-122.468971,2019
California live oak,37.788052,-122.468971,2019
California live oak,36.655323,-121.766411,2019
California live oak,36.655323,-121.766411,2019
California black oak,34.392807,-118.454781,2019
California black oak,34.392807,-118.454781,2019
California black oak,34.392807,-118.454781,2019
California live oak,34.141716,-118.058083,2019
California live oak,34.141716,-118.058083,2019
California live oak,34.141716,-118.058083,2019
California live oak,34.141716,-118.058083,2019
California live oak,34.141716,-118.058083,2019
California live oak,34.138451,-118.168571,2019
California live oak,34.144562,-118.168037,2019
California live oak,34.151711,-118.164642,2019
California live oak,34.140682,-118.16877,2019
California live oak,34.141769,-118.167679,2019
California live oak,34.141769,-118.167679,2019
California live oak,34.147331,-118.164383,2019
California live oak,34.147079,-118.16523,2019
California live oak,34.147427,-118.165657,2019
California live oak,34.147079,-118.16523,2019
California live oak,34.147079,-118.16523,2019
California live oak,34.140705,-118.16687,2019
California live oak,34.140705,-118.16687,2019
California live oak,34.140705,-118.16687,2019
California live oak,34.140705,-118.16687,2019
California live oak,34.138451,-118.168571,2019
California live oak,34.138451,-118.168571,2019
California live oak,34.147141,-118.165245,2019
valley oak,37.366398,-122.155891,2019
California live oak,34.140144,-118.167122,2019
California live oak,34.140144,-118.167122,2019
California live oak,34.142296,-118.1689,2019
California live oak,34.142296,-118.1689,2019
California live oak,34.142296,-118.1689,2019
California live oak,34.142296,-118.1689,2019
California live oak,34.142296,-118.1689,2019
California live oak,34.142296,-118.1689,2019
California live oak,34.147331,-118.164383,2019
California live oak,34.140503,-118.168274,2019
California live oak,34.140503,-118.168274,2019
California live oak,34.140503,-118.168274,2019
California live oak,34.140503,-118.168274,2019
live oak,34.139999,-118.167999,2019
live oak,34.139999,-118.167999,2019
live oak,34.139999,-118.167999,2019
live oak,34.139999,-118.167999,2019
live oak,34.139999,-118.167999,2019
live oak,34.139999,-118.167999,2019
California live oak,34.140999,-118.168999,2019
California live oak,34.147514,-118.165169,2019
California live oak,34.147514,-118.165169,2019
California live oak,34.147514,-118.165169,2019
California live oak,34.147514,-118.165169,2019
California live oak,34.140171,-118.166519,2019
valley oak,38.572655,-122.697296,2019
valley oak,38.572655,-122.697296,2019
valley oak,38.572655,-122.697296,2019
valley oak,38.572655,-122.697296,2019
valley oak,38.572655,-122.697296,2019
California black oak,35.058247,-118.544098,2019
California live oak,34.140171,-118.166519,2019
California live oak,34.140171,-118.166519,2019
blue oak,39.194679,-121.349693,2019
California black oak,39.194679,-121.349693,2019
California live oak,34.140285,-118.167297,2019
California live oak,34.14061,-118.167854,2019
California live oak,34.14061,-118.167854,2019
California live oak,34.14061,-118.167854,2019
California black oak,37.034603,-119.26223,2019
California live oak,34.0312,-118.811821,2020
California live oak,34.0312,-118.811821,2020
California live oak,34.118164,-118.759033,2020
California live oak,34.118164,-118.759033,2020
valley oak,34.119007,-118.760071,2020
valley oak,34.119007,-118.760071,2020
valley oak,34.119007,-118.760071,2020
valley oak,34.11578,-118.757507,2020
valley oak,34.11578,-118.757507,2020
valley oak,34.11578,-118.757507,2020
California live oak,34.11578,-118.757507,2020
valley oak,34.11578,-118.757507,2020
valley oak,34.11578,-118.757507,2020
valley oak,34.11578,-118.757507,2020
blue oak,37.988838,-122.129555,2020
blue oak,37.988838,-122.129555,2020
California live oak,37.930042,-122.735527,2020
California live oak,37.930042,-122.735527,2020
California live oak,35.330288,-120.728859,2020
California live oak,35.330288,-120.728859,2020
California live oak,35.330288,-120.728859,2020
California live oak,35.330288,-120.728859,2020
California live oak,35.330288,-120.728859,2020
California live oak,35.330288,-120.728859,2020
California live oak,35.330288,-120.728859,2020
California live oak,35.330288,-120.728859,2020
California live oak,34.675453,-120.040688,2020
California live oak,34.675453,-120.040688,2020
California live oak,34.675453,-120.040688,2020
California live oak,34.675453,-120.040688,2020
California live oak,34.681217,-120.037399,2020
California live oak,34.681217,-120.037399,2020
California live oak,34.681217,-120.037399,2020
California live oak,34.675453,-120.040688,2020
California live oak,34.675453,-120.040688,2020
California live oak,34.675453,-120.040688,2020
valley oak,34.675453,-120.040688,2020
valley oak,34.675453,-120.040688,2020
valley oak,34.675453,-120.040688,2020
valley oak,34.675453,-120.040688,2020
valley oak,34.675453,-120.040688,2020
valley oak,34.675453,-120.040688,2020
valley oak,34.675453,-120.040688,2020
valley oak,34.675453,-120.040688,2020
valley oak,34.675453,-120.040688,2020
valley oak,34.675453,-120.040688,2020
valley oak,34.675453,-120.040688,2020
valley oak,34.675453,-120.040688,2020
valley oak,34.675453,-120.040688,2020
valley oak,34.675453,-120.040688,2020
California live oak,34.675453,-120.040688,2020
California live oak,34.675453,-120.040688,2020
California live oak,34.675453,-120.040688,2020
California live oak,37.79121,-122.142197,2020
California live oak,37.79121,-122.142197,2020
California live oak,37.79121,-122.142197,2020
blue oak,37.360928,-122.130836,2020
California live oak,34.498074,-119.809242,2020
California live oak,34.498074,-119.809242,2020
California live oak,34.498074,-119.809242,2020
California live oak,34.498074,-119.809242,2020
valley oak,37.978359,-122.126457,2020
valley oak,37.978359,-122.126457,2020
valley oak,37.978359,-122.126457,2020
valley oak,37.978359,-122.126457,2020
valley oak,37.978359,-122.126457,2020
valley oak,37.978359,-122.126457,2020
valley oak,37.978359,-122.126457,2020
valley oak,37.978359,-122.126457,2020
valley oak,37.978359,-122.126457,2020
valley oak,37.978359,-122.126457,2020
valley oak,37.978359,-122.126457,2020
valley oak,37.978359,-122.126457,2020
valley oak,37.978359,-122.126457,2020
valley oak,37.978359,-122.126457,2020
valley oak,37.978359,-122.126457,2020
valley oak,37.978359,-122.126457,2020
valley oak,37.978359,-122.126457,2020
valley oak,37.978359,-122.126457,2020
valley oak,37.978359,-122.126457,2020
valley oak,37.978359,-122.126457,2020
valley oak,37.978359,-122.126457,2020
California live oak,33.640274,-117.553055,2020
California live oak,33.640274,-117.553055,2020
California live oak,33.640274,-117.553055,2020
California live oak,33.640274,-117.553055,2020
California live oak,33.640274,-117.553055,2020
California live oak,33.640274,-117.553055,2020
California live oak,33.640274,-117.553055,2020
California live oak,33.628738,-117.555573,2020
California live oak,33.628738,-117.555573,2020
California live oak,33.628738,-117.555573,2020
California live oak,33.628738,-117.555573,2020
California live oak,33.628738,-117.555573,2020
California live oak,33.628738,-117.555573,2020
California live oak,33.628738,-117.555573,2020
California live oak,33.628738,-117.555573,2020
California live oak,33.628738,-117.555573,2020
California live oak,33.628738,-117.555573,2020
California live oak,33.627308,-117.555656,2020
California live oak,33.627308,-117.555656,2020
California live oak,33.627308,-117.555656,2020
California live oak,33.627308,-117.555656,2020
